uuid,name,description
1203b14b-0d08-4958-b40e-9c43b60fce08,Red Box Expansion,"A combination of the First, Second, and Third Expansions.
Released November 21, 2016. Icon: A red diamond."

uuid,edition,version,description,author,releaseDate,column
b86f3ab6-1a01-4338-986a-e7aae4c6f460,,v1.0,,,0,0
e76bbcef-c125-4557-901c-78e0ad64dfe2,,v1.1,,,0,1
4a77719b-f6ec-44c3-9f59-90442fe823d3,,v1.2,,,0,2
12992326-a6c3-45b8-b87f-c9ac85e0a464,,v1.3,,,0,3
3c5b35c0-3354-4712-b391-058b3e804d1d,,v1.4,,,0,4

uuid,suite,text,draw,pick,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
0ec1d378-0212-401e-b008-e1cb156183b7,Response,Making shit up.,0,0,,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
5867baa3-3cd7-4c99-a9fc-d2a834720899,Response,Making the penises kiss.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
96ed9fab-1033-4319-acdd-ad7ba237ccc9,Response,Masturbating in a robe like a rich person.,0,0,,,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
969fd26c-81c9-4ea1-a0dd-1d8fd26962c3,Response,Maximal insertion.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,,,,
90d04bd7-3436-42b8-997c-30068d62bf9c,Response,Me.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
b61e0aea-9b5d-46d2-938d-ac4c4658a611,Response,Medieval Times® Dinner & Tournament.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
75cc9f98-7d32-4b6f-be8b-30ab7afa6b26,Response,Mild autism.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,,,
e23f1ea6-1631-4d5f-87df-b4b3377ce574,Response,Mom.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
0e12a477-ac26-462a-9437-51f0f11baef2,Response,Mooing.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
7606a8a1-ab05-46f8-9e60-ca0ef328f533,Response,Moral ambiguity.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,
81713418-37a2-496e-a0ef-a97dc7fb5719,Response,Mufasa’s death scene.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
66c4a59f-89eb-4ae1-909a-c454d8e63d77,Response,Multiple orgasms.,0,0,,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
2c9ef0b5-0dd4-4d9a-892d-537c71b9d031,Response,"My father, who died when I was seven.",0,0,,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
617baf24-99ed-493f-8f2c-39f91f135937,Response,My first kill.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
48e6d499-8920-4e69-9e1a-cca7605304fc,Response,My machete.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
5093c96a-7a59-4700-80c7-50ee58ddf857,Response,"My manservant, Claude.",0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
0b370bf4-0557-43b7-bdfb-28ceee36974a,Response,My puffy clit.,0,0,,,,,3c5b35c0-3354-4712-b391-058b3e804d1d
037e70c0-3f18-47ab-a37a-14b34f6d1c9b,Response,Neil Patrick Harris.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,,,
497f1221-72aa-4322-a91b-50664b2d9e7f,Response,Not contributing to society in any meaningful way.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
a01deba5-3e18-455f-bf74-e03bb223e3c5,Response,Not having sex.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
061f9f16-81b8-4d29-b257-31ff49e409cf,Response,Nothing.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
15f4ddb5-4f06-45f0-ad0f-c32f39ba19ac,Response,Nubile slave boys.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,,
72ebfbd9-73b3-40af-ba91-719a2f0068a4,Response,Nunchuck moves.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,
8f2263e0-6ec3-4281-ae03-7407ba6b61cf,Response,Ominous background music.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
1a3c4414-9f9a-4af1-9755-c659841a54b7,Response,Oncoming traffic.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
7c0dc81e-d000-4dee-84cf-45610cce0b0e,Response,One Ring to rule them all.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
49335def-c2fb-49aa-abc9-d02052562e32,Response,One thousand Slim Jims.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
bd1de4a9-23ab-49e9-acae-491c6dd18794,Response,Our mutual friend Brad.,0,0,,,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
fd6409f1-7851-40fb-835e-c80538dc0efb,Response,Overpowering your father.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
b4b8385a-cca1-45d9-a7cd-200f604b7318,Response,Performing the sex of the hand.,0,0,,,,,3c5b35c0-3354-4712-b391-058b3e804d1d
21cd2c51-8cba-48e1-932f-59d904be7bb5,Response,Power.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
917f27cd-c85b-4cec-bb43-f0ce6a53b9aa,Response,Pretty Pretty Princess Dress-Up Board Game®.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
dcc68983-69b8-478c-a775-770b778086bc,Response,Pumping out a baby every nine months.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
7a7f7730-e95f-42bc-9573-4ab46f884908,Response,Putting an entire peanut butter and jelly sandwich into the VCR.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,
5a60d966-548a-47e6-8eae-9be2225eeffc,Response,Quiche.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
f9dc18b2-1d0d-4cf9-907a-7fa44b16882a,Response,Racial profiling.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
84cc5452-646a-4c0d-8bc9-5800ac0e8943,Response,Revenge fucking.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,,,,
99251715-c245-4041-b5b8-c30274a465cf,Response,Reverse cowgirl.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
6f1c185e-9382-4d74-806b-c441cc0ffdd6,Response,Rich people.,0,0,,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
b1d6a990-4cd6-45d7-bb3f-709cc96ca988,Response,Ripping into a man's chest and pulling out his still-beating heart.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,,,,
babbdab2-1b3c-457a-ad71-fbb290ee1596,Response,Ripping open a man’s chest and pulling out his still-beating heart.,0,0,,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
85cfd8b3-6e0e-4a04-92c3-90023388719e,Response,Rising from the grave.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,,,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
591e0218-969a-449e-91e7-edb6a1663aba,Response,"Roland the Farter, flatulist to the king.",0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
f020c225-3d2a-4286-9ca3-43ab2891a059,Response,"Running naked through a mall, pissing and shitting everywhere.",0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
686611f0-5161-4ecd-a2ad-e9ffc9331d96,Response,Ryan Gosling riding in on a white horse.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,
443d2129-95bc-4213-9fe3-1f37111d386f,Response,Samuel L. Jackson.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
d655f052-2c1f-4b52-a704-8e8c1c162b93,Response,Sanding off a man's nose.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
7d3c990d-b93a-47ef-86a0-50600800641a,Response,Santa Claus.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
26296b23-939b-4a55-86d8-a9660da77451,Response,Savagely beating a mascot.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,
c65ed449-609f-4e0e-87a7-c081cb7f6fcf,Response,Screaming like a maniac.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
acb1e8a9-0bb0-444d-b2bd-b51ad4c741b8,Response,Scrotal frostbite.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,,,
446126cf-5f74-4d79-af92-0b750e303baf,Response,Scrotum tickling.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
bab07f6b-dabc-478f-a4ff-11114664d9b0,Response,Self-flagellation.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,,,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
498889a5-c4b0-42eb-b8f4-e8c93e840ebd,Response,Sexual humiliation.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,,,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
e086917e-ef03-4bcb-b269-9da147cab871,Response,Sexual intercourse.,0,0,,,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
8e2a9015-3bf5-4f49-ab7a-0991eb102245,Response,Shaft.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
851948ab-3f07-4ed6-944c-14c14a04d980,Response,Shitting out a screaming face.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
99c5890a-95a0-4377-960f-a49dc85603a6,Response,Shutting the fuck up.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
1ab3b4ff-6f1e-489e-994e-1422f1147993,Response,Sitting on a dick and sipping green tea.,0,0,,,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
35225d98-2afe-406e-b38b-5bf0c62ee9ef,Response,Slapping a racist old lady.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
c3436c33-4212-41ea-a614-641a909e6e77,Response,"Slender toes begging to be sucked. ",0,0,,,,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
f07b634c-f4fb-4f11-a153-0963e73d805c,Response,"Sneezing, farting, and cumming at the same time.",0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
748726b6-0dea-4170-8fa7-d92bd83a9bef,Response,Some douche with an acoustic guitar.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
7a3cca4f-1379-49aa-8014-55b08914838d,Response,Some kind of bird-man.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
e7275f4a-18bb-4132-ad5a-ec0fb3e4c659,Response,Some really fucked-up shit.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
cdd55637-8158-4b1c-9d11-8bc10a9e8084,Response,Sorcery.,0,0,,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
b94c7c6c-37c1-4678-8bd5-485726730b14,Response,"Special musical guest, Cher.",0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,,
937b1299-e00d-4f1a-bebb-790360c1f3a9,Response,"Special musical guest, Lizzo. ",0,0,,,,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
663fbb23-249d-445e-95dc-f7a1fc36b62b,Response,Spending lots of money.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
ef3b72d1-1655-4970-8c23-89f09894857c,Response,"Staring at a painting and going ""hmmmmmm...""",0,0,,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
21ce2227-ae65-4fa8-b893-58be6ca31f5b,Response,Statistically validated stereotypes.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,,
9eee0edb-391f-4359-9f2f-f3ef4f5effc1,Response,"Stinking like shit. ",0,0,,,,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
4ed7c70c-b25c-403f-8585-0ab3241809ad,Response,Stockholm Syndrome,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
e9de5a8c-56ab-44a2-967d-1f8825e2f38c,Response,Subduing a grizzly bear and making her your wife.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,
1529aa4c-8227-42e7-ad0e-87e908901d40,Response,Sudden Poop Explosion Disease.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
89448586-e590-49ed-96c8-ca8603c03921,Response,Suicidal thoughts.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
5aab1596-1c32-4529-812e-037238ff4641,Response,Suicide bombers.,0,0,,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
899985e4-6d59-40c8-8ffb-b1e17875a43c,Response,Survivor's guilt.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
6aca733a-86a8-40a7-bf59-706acf540ced,Response,Swedes.,0,0,,,,,3c5b35c0-3354-4712-b391-058b3e804d1d
3723b583-a97f-4c50-a7c1-7124d02c6bb4,Response,Swiftly achieving orgasm.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,,,,
82f4a7f5-6646-4ccb-966e-a095f73192a5,Response,Syphilis.,0,0,,,,,3c5b35c0-3354-4712-b391-058b3e804d1d
19f964d2-3f98-404a-9e09-028c2893b01f,Response,Syphilitic insanity.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,
9b5f49c0-f59b-49c9-b5ea-4658e49e3d12,Response,Taking a man's eyes and balls out and putting his eyes where his balls go and then his balls in the eye holes.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
4823b45d-dfb1-4dcc-a418-6ae30c63f619,Response,That ass.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
c3f89c7d-e310-4a3c-b064-fc813109b127,Response,The baby that ruined my pussy.,0,0,,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
68eb0b78-69fd-46dd-aa3e-3bfe694f4728,Response,The black Power Ranger.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,
dd822acc-0ed0-4b5c-964d-35ca0095c22f,Response,The boners of the elderly.,0,0,b86f3ab6-1a01-4338-986a-e7aae4c6f460,e76bbcef-c125-4557-901c-78e0ad64dfe2,4a77719b-f6ec-44c3-9f59-90442fe823d3,12992326-a6c3-45b8-b87f-c9ac85e0a464,3c5b35c0-3354-4712-b391-058b3e804d1d
afe50945-aa63-4485-9be1-902850a62727,Response,The Dakota Access Pipeline.,0,0,,,,,3c5b35c0-3354-4712-b391-058b3e804d1d
