uuid,name,description
d60747fd-56b8-48cb-aebd-83f82d29e0b7,Red Box Expansion,"A combination of the First, Second, and Third Expansions.
Released November 21, 2016. Icon: A red diamond."

uuid,edition,version,description,author,releaseDate,column
7cad454e-a15c-466a-be63-e299f35d6a7c,,v1.0,,,0,0
5f9df58d-74a2-490f-acdb-c28fe299a285,,v1.1,,,0,1
44619376-a9ed-4e27-a51b-ed9e09e0566a,,v1.2,,,0,2
7608047a-c80f-4103-9b12-da479665be1c,,v1.3,,,0,3
741b4342-de40-46bd-ac2e-13539c208372,,v1.4,,,0,4

uuid,suite,text,draw,pick,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
e1eb593b-5b5a-4295-b196-01be6519b266,Response,My machete.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
5cbae27d-8f0c-4a14-bffa-ad2b59b0df8a,Response,"My manservant, Claude.",0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
ef2bd7bb-2656-44a2-b784-027dcab73728,Response,My puffy clit.,0,0,,,,,741b4342-de40-46bd-ac2e-13539c208372
c0d7698d-7adf-402f-82f9-068db63821dd,Response,Neil Patrick Harris.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,,,
8e4d528b-b5ca-4722-968b-c93e440e321b,Response,Not contributing to society in any meaningful way.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
9ab3e255-e2ba-406c-a69f-b6789a9c2f1a,Response,Not having sex.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
d1a38066-1da9-4ffe-90ed-303cff57d8d6,Response,Nothing.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
b287b987-1c03-4209-9d9e-e4e2a5029985,Response,Nubile slave boys.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,,
7ebedf10-d58a-4106-8210-b95084c46c6b,Response,Nunchuck moves.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,
f8549dc0-3165-4777-8c30-8c78a8247368,Response,Ominous background music.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
6c0fa672-5352-4509-910b-e17a2f714be0,Response,Oncoming traffic.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
430c7d56-8b9f-4f6c-96ac-3949cd22df5b,Response,One Ring to rule them all.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
4e89d856-09da-4d17-b3e0-660170f732b4,Response,One thousand Slim Jims.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
7b62a87f-e685-48d9-8890-d895990734f4,Response,Our mutual friend Brad.,0,0,,,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
b458bb57-6c24-4192-9af7-e4c5fa6eae18,Response,Overpowering your father.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
8d9535cb-37f2-417e-ae1d-e40e473b3dd9,Response,Performing the sex of the hand.,0,0,,,,,741b4342-de40-46bd-ac2e-13539c208372
5651fe4c-ce43-4f3a-8c17-7fef67162be7,Response,Power.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
b1e638a5-de56-4cba-a806-44d20dbc8f01,Response,Pretty Pretty Princess Dress-Up Board Game®.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
c6b144b4-33b4-4889-83ae-f999cb2ee34e,Response,Pumping out a baby every nine months.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
f8fa9bb8-640e-4116-8865-f7c8884c4eab,Response,Putting an entire peanut butter and jelly sandwich into the VCR.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,
3e9921a8-d10f-4290-bd6f-6f441b75ad0e,Response,Quiche.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
72b22d4b-576e-4098-b84e-8103c535c638,Response,Racial profiling.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
4e807d7d-8bdc-40a1-ad46-e49a0f03fa87,Response,Revenge fucking.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,,,,
4eae5369-a7a6-4b98-bedb-0ff22424b41a,Response,Reverse cowgirl.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
78259516-0f59-475a-bf9a-384f4deee034,Response,Rich people.,0,0,,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
702082b6-d5aa-4b03-ac17-2b83d42df0a9,Response,Ripping into a man's chest and pulling out his still-beating heart.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,,,,
dc712648-eb74-43ad-9abf-2cf275539e2a,Response,Ripping open a man’s chest and pulling out his still-beating heart.,0,0,,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
4e9940ef-11f4-4b57-8581-cd04795ff986,Response,Rising from the grave.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,,,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
09a05a13-bda3-4eaa-866d-2f72df713c40,Response,"Roland the Farter, flatulist to the king.",0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
5f7f83a2-c4cf-4334-8d8d-77b17fba62c8,Response,"Running naked through a mall, pissing and shitting everywhere.",0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
df217f89-31ed-4362-bcaf-0ffd91b27d7b,Response,Ryan Gosling riding in on a white horse.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,
377039a5-8857-44ff-ad57-12f6f15bea57,Response,Samuel L. Jackson.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
d9ed7ed1-f30b-4bed-a166-76624ee91c9a,Response,Sanding off a man's nose.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
99fba291-d6d6-499a-925c-8ee79176583b,Response,Santa Claus.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
b88b579a-68e2-4f19-892b-2c70a50486df,Response,Savagely beating a mascot.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,
de1ff317-15e4-433c-af6f-fd430ccb04a1,Response,Screaming like a maniac.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
378acf5e-9c83-41ac-8dc2-f4fb9fb5d18e,Response,Scrotal frostbite.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,,,
7fc85199-f9b9-412a-b1ab-dc40ae937b35,Response,Scrotum tickling.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
1aea7e46-0290-4a9a-9764-940b46d4c95a,Response,Self-flagellation.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,,,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
292310e3-6db2-41a2-9dca-d37bc9c84b89,Response,Sexual humiliation.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,,,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
da01f24d-c0f2-436b-9f41-0dac5b44eb79,Response,Sexual intercourse.,0,0,,,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
07077f6b-f70a-4c5f-aa05-068fcf149da4,Response,Shaft.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
b7e2509f-fc9c-423b-9f64-c20e146ab1fd,Response,Shitting out a screaming face.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
aecda898-2cfe-4241-8142-467753b56665,Response,Shutting the fuck up.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
1c9af524-5f11-408b-b9f4-12ed23e55eb9,Response,Sitting on a dick and sipping green tea.,0,0,,,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
cd4ad62b-00a4-4ba8-a0ad-a512d39248ff,Response,Slapping a racist old lady.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
4e2955e8-3eb7-448f-88f4-8beaf9faa1ad,Response,"Slender toes begging to be sucked. ",0,0,,,,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
553bcd26-00fb-4f9b-8888-b68e5c84df9d,Response,"Sneezing, farting, and cumming at the same time.",0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
97a2c99f-d906-439e-af3a-014a85410bf5,Response,Some douche with an acoustic guitar.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
0e884b48-18ed-4fd3-b8fe-1be728673161,Response,Some kind of bird-man.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
98f0dfae-b832-49e1-9b3f-973a56219027,Response,Some really fucked-up shit.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
a5dc42ac-4c9d-4b01-ad32-83aed0f02132,Response,Sorcery.,0,0,,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
e7e75b5c-3199-4ea6-8bd2-244930b239b1,Response,"Special musical guest, Cher.",0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,,
1f381ff6-9033-4ec3-8d23-aecf2e4b3eff,Response,"Special musical guest, Lizzo. ",0,0,,,,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
7330cd03-401c-4e47-9121-3295e93e3b8c,Response,Spending lots of money.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
ca5e06bb-8e5c-495f-ba7a-986052fd1171,Response,"Staring at a painting and going ""hmmmmmm...""",0,0,,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
7da52302-8e00-47b6-887b-75d0544e8fd4,Response,Statistically validated stereotypes.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,,
29b7c740-ca91-421c-8c82-f1d396f3cd05,Response,"Stinking like shit. ",0,0,,,,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
d01a5117-3a0c-4945-bc44-cf9bcd0c643c,Response,Stockholm Syndrome,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
969fab6c-0711-4701-9907-509425552ef2,Response,Subduing a grizzly bear and making her your wife.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,
ac12aa9a-2b5b-4566-a92d-e8dca27bf3ad,Response,Sudden Poop Explosion Disease.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
2e027c68-e8bd-44cb-8bab-5154170463eb,Response,Suicidal thoughts.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
18c40246-ab59-4172-a225-b23642b8526c,Response,Suicide bombers.,0,0,,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
fc166901-2db2-4fa0-8fd8-1c3a06427607,Response,Survivor's guilt.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
069e07bc-45ed-433c-8727-eb78f9dfb4a5,Response,Swedes.,0,0,,,,,741b4342-de40-46bd-ac2e-13539c208372
6d73372a-fba1-4941-8024-e5eb65f4c603,Response,Swiftly achieving orgasm.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,,,,
8bbd5358-bd74-4a7a-a604-4b4e118340b1,Response,Syphilis.,0,0,,,,,741b4342-de40-46bd-ac2e-13539c208372
33c12480-856f-414c-8efd-a9fbb319c280,Response,Syphilitic insanity.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,
32838d54-9705-4292-9103-9efcbb68d4b7,Response,Taking a man's eyes and balls out and putting his eyes where his balls go and then his balls in the eye holes.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
3203002e-93ab-40c9-b7d9-0dcb32453a5c,Response,That ass.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
ca69d5f2-7253-4acf-b558-53923fd0958e,Response,The baby that ruined my pussy.,0,0,,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
d61a6af2-53aa-40df-abc9-370b0398d51f,Response,The black Power Ranger.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,
83a624be-ee00-4949-97f0-7a5588508c35,Response,The boners of the elderly.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
b399c21a-225b-40f2-8e28-74eb8b9ab623,Response,The Dakota Access Pipeline.,0,0,,,,,741b4342-de40-46bd-ac2e-13539c208372
89e5a772-ed0b-4f68-947b-7eac6d19bba4,Response,The day the birds attacked.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
531400f4-49c4-493e-b62b-8d8017156863,Response,The economy.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
f3d756c4-7330-4399-a64c-11c793dc4bd7,Response,The entire Internet.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
50771a64-5759-4d70-8502-bcdfd825d47e,Response,The flute.,0,0,,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
c0d6a243-e9ab-4d68-9016-3c77723fd5c4,Response,The four arms of Vishnu.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,,,,
81e106f0-da53-4ab0-90c2-e8c7011b3c4d,Response,The Gulags.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,,,,
92ac73a6-3ad7-4cb6-a77b-22d3c8b11d6b,Response,The Harlem Globetrotters.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
a41e12ae-b2a8-4846-bbd5-38708b43a8f7,Response,The harsh light of day.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
9602ab8b-f049-4be9-a7d3-abeab2fa540a,Response,The hiccups.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
2d43baf1-d6be-4162-93ea-b132d7dce259,Response,The hose.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
2756382d-b000-4c9b-b8f1-617e2928786c,Response,The human body.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
e5b3e420-b32c-4c96-9ede-d0df8e17900c,Response,The Land of Chocolate.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,,,,
ad5d7e2d-11ee-48cf-87d5-276e5dea09f0,Response,The lingering scent of gardenias.,0,0,,,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
79c7137a-6e32-4874-bd1c-49143d7c5583,Response,The mere concept of Applebee's®.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
7bb67087-f797-40f6-8e1c-2449dcf3874c,Response,The milk that comes out of a person.,0,0,,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
00a97664-1e15-446b-83f0-2efeb86d5a82,Response,The mixing of the races.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
4e969c4d-4318-4205-a3aa-80e153d5ae46,Response,"The moist, demanding chasm of his mouth.",0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,741b4342-de40-46bd-ac2e-13539c208372
48bd3fae-f62c-4b4d-8f86-9401df75005b,Response,The new Radiohead album.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,5f9df58d-74a2-490f-acdb-c28fe299a285,44619376-a9ed-4e27-a51b-ed9e09e0566a,7608047a-c80f-4103-9b12-da479665be1c,
8b891fed-69d3-4119-9e9f-d7682d646c81,Response,The ooze.,0,0,7cad454e-a15c-466a-be63-e299f35d6a7c,,,,
