uuid,name,description
3b92d64a-3918-4faf-ba06-18eb93967f7e,Green Box Expansion,"Released November 21, 2016. Icon: A green circle. Upated Icon as of 1.2: A black circle.
"

uuid,edition,version,description,author,releaseDate,column
c824e64c-3de2-4eff-88b9-cb5b2d3836a8,,v1.0,,,0,0
6421877b-beb8-449f-8df0-2fa645d4fa42,,v1.1,,,0,1
5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,,v1.2,,,0,2
4c6f575c-4eb5-42f4-9499-936437f3196e,,v1.3,,,0,3

uuid,suite,text,draw,pick,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
03b7a05a-a5f3-426f-a4d4-177503614b45,Response,Showing all the boys my pussy.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
2374e0e5-5cdf-4744-9873-34073849e1f0,Response,Slamming a dunk.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
4cbdc043-9d09-4e20-9e4c-8f23559b52ce,Response,Smashing my balls at the moment of climax.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
e14a093f-17b7-4241-8fdb-fd9e0ffe4ac1,Response,Some of that good dick.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
399f1c0a-cf12-4289-acd4-086dfdd18434,Response,Some real spicy shrimps.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
c0c6a187-88cb-4844-aaf3-8171cbc27aa2,Response,Starting a shitty podcast.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
c392798d-5bab-4e6b-bd60-e735346bae03,Response,Straight blazin’ 24/7.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
aca5c2bb-b7c2-41b8-beec-b8b83fbc693f,Response,Sucking each other’s penises for hours on end.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
18a4ccb2-7013-4396-83c5-121b1527a0f4,Response,Sudden and unwanted slam poetry.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
83445c63-4daa-45d2-a299-456bb09ce8d3,Response,Systems and policies designed to preserve centuries-old power structures.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
81ce017c-f8ad-4b2f-8905-65681de7b765,Response,Tables.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
2ac0134b-c487-4329-b9c8-28d8693b3faf,Response,Taking the form of a falcon.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,
0ae96fc9-5fa0-4666-8edf-5654580c5268,Response,Tender chunks of all-white-meat chicken.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
c3a00de1-6fc9-4637-a424-53599623e504,Response,"That bitch, Stacy.",0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
dca58f8d-dd96-48c6-a475-d9aad7743b13,Response,That chicken from Popeyes. ®,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
71aed82b-ab13-4fe3-a3b5-6ad6605e6e4d,Response,The amount of baby carrots I can fit up my ass.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
327a7a95-7eb5-453b-b2f6-d0a836356879,Response,"The best, deepest quotes from The Dark Knight.",0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,,
cdbdbf3e-e46c-4b10-acf4-160bbed57b3c,Response,The body of a 46-year-old man.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
d7e4d506-9c5d-4e8a-acfe-c16619c0e36b,Response,The bond between a woman and her horse.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
5f78f136-95f2-4212-a390-b1e25737835a,Response,The Church of Jesus Christ of Latter-Day Saints.,0,0,,,,4c6f575c-4eb5-42f4-9499-936437f3196e
30ae2178-692d-4c65-acdf-724f40da8de4,Response,The clown that followed me home from the grocery store.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
2044a6ae-0332-4aec-b570-e8ada80efb60,Response,The fear and hatred in men’s hearts.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
67a433f5-c91d-4552-8cc7-fe83f093793b,Response,The feeling of going to McDonald’s as a 6-year-old.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
5999d3d5-13b5-4c60-8400-f5537da42fbc,Response,The flaming wreckage of the International Space Station.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
2b61b16e-8012-4024-946b-e04ee0206f3a,Response,The full force of the American military.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
7076cc80-409e-4ca7-b5fe-c94063a3633e,Response,The full-blown marginalization of ugly people.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
f3357e70-5783-4d9f-9ff2-5f20a14ad868,Response,The government.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
2f3b1e57-241a-4b5b-aa54-7eb6535cbc3d,Response,The graceful path of an autumn leaf as it falls to its earthen cradle.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
de68049e-fc20-4576-aab5-dc21ae611234,Response,The hottest MILF in Dallas.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
0d15fd32-ee42-4e6f-be0b-5b222e4145eb,Response,The Joe Rogan Experience.,0,0,,,,4c6f575c-4eb5-42f4-9499-936437f3196e
6958c123-f7eb-4051-80b5-b5295ed7ee37,Response,The LGBT community.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,
012df1d2-142d-4de4-93d9-d143a696f38d,Response,The lived experience of African Americans.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
53cc6b03-f01f-4dc2-9296-fecc9c47bd8e,Response,The mysterious fog rolling into town.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,
fc9ce88e-f0d1-4733-8d4d-57c82a9bac2a,Response,The ol’ penis-in-the-popcorn surprise.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
18980e71-e6fa-4476-b06f-e09a2f134b96,Response,The Rwandan Genocide.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
9f469f54-0f09-4b22-bfec-3538959419b8,Response,The secret to truly resilient hair.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
465ef5d1-e882-499b-8c81-3e0639019b42,Response,"The sweet, forbidden meat of the monkey.",0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
95b6e660-41ba-4081-a29a-387118844178,Response,The white man.,0,0,,,,4c6f575c-4eb5-42f4-9499-936437f3196e
99c4e0c5-0655-406d-8a72-7ecad6963b9b,Response,The wind.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
53d54e07-2636-4d58-875a-4e86867e8aa1,Response,Thicc sluts.,0,0,,,,4c6f575c-4eb5-42f4-9499-936437f3196e
ca02ed8d-ad5c-48c0-94e1-806f519255ea,Response,Thinking about what eating even is.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
0ed4766f-6ba7-4007-9802-393665512534,Response,Three hours of nonstop penetration.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
c11639a8-c503-41d7-846b-b24a25296309,Response,"Tiny, rancid girl farts.",0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
3c680952-b397-4a38-be3d-16e19649f263,Response,Trees.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
4a429f19-8de0-4da7-ba36-81072006927b,Response,"Trevor, the world’s greatest boyfriend.",0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
61a69cfd-f2a9-4bc2-9c86-e789f241cd73,Response,Turning 32.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
eecf3890-9a9f-4ca0-b411-c311b92f3118,Response,Twenty bucks.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
d6f8e03d-0321-4a28-8dfa-5dffa3a70041,Response,Twenty cheerleaders laughing at your tiny penis.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
c6f245fc-5744-4396-8c6c-1a00e8aec1cd,Response,Twisting my cock and balls into a balloon poodle.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
4abc2604-fc5a-4acb-a8f4-b21a99ec9e24,Response,Two beautiful pig sisters.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
f614d80b-d40e-4fc9-8d4a-8dcf7cef63ea,Response,Two shitty kids and a garbage husband.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
3ac348ca-6242-40a2-8377-a6fcb292ecb3,Response,Waking up inside of a tornado.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
64d55a20-a1fe-4921-8ace-537d4b5ad271,Response,Watching a hot person eat.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
fdaff306-27c2-4b50-884f-1df0dd288c2b,Response,Watching you die.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
cbd6cd83-9e6c-4294-843d-54d218573afc,Response,Water.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
b213b84f-107b-4143-94ee-934e69b59706,Response,When the big truck goes “Toot! Toot!”,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
83e20fca-75e3-412e-81b3-792f240e4952,Response,Who really did 9/11.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
8d931f07-6cc1-4c79-bd0c-8c9f71f0883c,Response,Whomsoever let the dogs out.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
c98b4131-6242-4d0c-9376-63f0aa8d1e39,Response,Whooping your ass at Mario Kart.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
0a7d4175-b6c4-42ab-b7dc-69de6d378a3b,Response,Working so hard to have muscles and then having them.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
36e188c5-6fba-40b2-955b-931fd280349a,Response,You.,0,0,c824e64c-3de2-4eff-88b9-cb5b2d3836a8,6421877b-beb8-449f-8df0-2fa645d4fa42,5e1c7ab0-585d-4218-87fe-cdd088b7c0e3,4c6f575c-4eb5-42f4-9499-936437f3196e
