uuid,name,description
6b6fdd91-30ce-4e3a-a92b-2082bc016ca4,Green Box Expansion,"Released November 21, 2016. Icon: A green circle. Upated Icon as of 1.2: A black circle.
"

uuid,edition,version,description,author,releaseDate,column
69910414-0cbf-4187-b618-e6da35ee5779,,v1.0,,,0,0
f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,,v1.1,,,0,1
e1de0cb6-0496-43f9-a743-87aeb66ce19e,,v1.2,,,0,2
cf43f198-49f8-4211-a829-ea6ad993e61f,,v1.3,,,0,3

uuid,suite,text,draw,pick,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
fbad8e05-0b8f-4fd0-b182-c5fc2cab0209,Response,Some real spicy shrimps.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
3c1288bd-c83d-410b-adcc-0b63536b21f8,Response,Starting a shitty podcast.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
6934f7ca-b276-491b-b8fd-ddf0eb27a2f1,Response,Straight blazin’ 24/7.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
45313685-69dd-419b-801a-0c06dd8f56a1,Response,Sucking each other’s penises for hours on end.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
d61c5200-330b-48ac-bc52-8b725ddb0f6e,Response,Sudden and unwanted slam poetry.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
f9aa49c0-25c0-4efc-8f1f-b70d6a78a082,Response,Systems and policies designed to preserve centuries-old power structures.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
23c4b561-87c7-471a-b4af-74909269fd3b,Response,Tables.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
c5c249a1-ce95-450d-8262-b0b6006c450e,Response,Taking the form of a falcon.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,
afe28454-d654-407b-94d8-334614b6e79c,Response,Tender chunks of all-white-meat chicken.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
4e968ba7-c0c2-473e-a55f-0eb97d5aea4e,Response,"That bitch, Stacy.",0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
09019e32-6326-4bed-93a7-23b6f3c37066,Response,That chicken from Popeyes. ®,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
1165c9a5-2387-4ac5-85ca-a84877f97089,Response,The amount of baby carrots I can fit up my ass.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
9e8223ca-4351-4394-bfd2-a06f16e02c08,Response,"The best, deepest quotes from The Dark Knight.",0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,,
f1fb43be-dc89-4fcf-9a5e-f7ed3f429fd9,Response,The body of a 46-year-old man.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
fa4c70de-498f-4825-8468-092f5d8dd4e2,Response,The bond between a woman and her horse.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
071851e9-3458-42a9-8868-dee2c0b441fb,Response,The Church of Jesus Christ of Latter-Day Saints.,0,0,,,,cf43f198-49f8-4211-a829-ea6ad993e61f
0780bb0f-f80c-41e4-9a5d-129d74804f9d,Response,The clown that followed me home from the grocery store.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
b8c2fc2b-5f11-4ccf-9913-28670dd91fb5,Response,The fear and hatred in men’s hearts.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
63e5095f-20de-4a0b-b364-201b40030d71,Response,The feeling of going to McDonald’s as a 6-year-old.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
baa66a04-388a-429f-83f2-d5fb56e65a36,Response,The flaming wreckage of the International Space Station.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
06e8971f-9771-47df-ae2e-88171eea8fef,Response,The full force of the American military.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
abe4570b-36fb-4634-93c8-bf03f3cc3062,Response,The full-blown marginalization of ugly people.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
32faaa0f-8280-4ab4-ac7d-0851d5e8481f,Response,The government.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
4a1a818c-2813-4418-ab84-4ef3f274f35c,Response,The graceful path of an autumn leaf as it falls to its earthen cradle.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
d1135b95-e29b-4a70-8850-2d7cf29050cb,Response,The hottest MILF in Dallas.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
9a7afecb-c1d4-4588-bd24-5c36c3209816,Response,The Joe Rogan Experience.,0,0,,,,cf43f198-49f8-4211-a829-ea6ad993e61f
16df7bcc-768f-4a37-9aa9-3d9626f386ac,Response,The LGBT community.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,
6026b9e2-45d9-4904-a4af-58d2648d1e98,Response,The lived experience of African Americans.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
6f8d2c11-6132-4790-97a2-8ae4a17b45a3,Response,The mysterious fog rolling into town.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,
b43963bd-50eb-4465-a47c-faabcbbf3f82,Response,The ol’ penis-in-the-popcorn surprise.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
f3866d2f-33d2-48a7-bbe3-cf05d7b559f1,Response,The Rwandan Genocide.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
82730d1b-7188-41e5-92a1-8f9ac1e805ce,Response,The secret to truly resilient hair.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
4d5541eb-86ee-4306-b63a-73886dda3050,Response,"The sweet, forbidden meat of the monkey.",0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
8680b44b-44d4-4ee7-8d6c-3378f595aeda,Response,The white man.,0,0,,,,cf43f198-49f8-4211-a829-ea6ad993e61f
0a6b7d4d-c536-4156-ae31-8ae8e16a57ff,Response,The wind.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
d7509140-7e63-4d6e-9e7c-faddeec26ec3,Response,Thicc sluts.,0,0,,,,cf43f198-49f8-4211-a829-ea6ad993e61f
85a96dec-a91f-4944-93cb-552bc6f7fd9b,Response,Thinking about what eating even is.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
1f98d3c6-2f25-4747-9c90-484b76201b53,Response,Three hours of nonstop penetration.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
b7d16150-8fa0-409f-a164-5c001e84d5f7,Response,"Tiny, rancid girl farts.",0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
42427dd1-ff4d-4a7b-98fe-18b242cc666e,Response,Trees.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
9b55e8b6-bacb-4097-bf8a-81f1c223cefd,Response,"Trevor, the world’s greatest boyfriend.",0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
7115451d-2cbf-4e8e-a54a-a1f355235c28,Response,Turning 32.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
7ac3d969-a084-46b7-8e3f-b371f87171ad,Response,Twenty bucks.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
83f94eb4-f0a4-423f-8380-151d03bb68c5,Response,Twenty cheerleaders laughing at your tiny penis.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
df8fe057-9bc1-4491-9fc6-1c8ccacd166b,Response,Twisting my cock and balls into a balloon poodle.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
abf59805-5356-45cf-a7bd-3bff7941eafa,Response,Two beautiful pig sisters.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
ecc3e3d4-b681-4d56-b98a-c576e3a3a1af,Response,Two shitty kids and a garbage husband.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
4769f1b5-7c37-46b1-97ba-dc6016f1169b,Response,Waking up inside of a tornado.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
75c5efc9-ad71-4ae1-af3d-e2afe5b16632,Response,Watching a hot person eat.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
2e54c365-a088-44e8-b335-0a311518e07b,Response,Watching you die.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
3a099637-88d3-46cd-9764-9afbaede4ac3,Response,Water.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
c7e05dab-2a5d-45e1-b26c-14e49bdf4c6e,Response,When the big truck goes “Toot! Toot!”,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
07f96847-6c52-45f3-8b77-5d61f20aeb45,Response,Who really did 9/11.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
2e991541-97a8-4e8f-87a1-dff3049a0433,Response,Whomsoever let the dogs out.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
1d2a6a3e-5e7c-4193-8643-7dfd92e3dd86,Response,Whooping your ass at Mario Kart.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
fd371743-dc77-4f12-9471-cb866648b4c0,Response,Working so hard to have muscles and then having them.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
a0d33b18-71ea-42cc-970d-9e34b71a4950,Response,You.,0,0,69910414-0cbf-4187-b618-e6da35ee5779,f130b2b8-cc88-4d7f-a42b-f24d1a3fc83b,e1de0cb6-0496-43f9-a743-87aeb66ce19e,cf43f198-49f8-4211-a829-ea6ad993e61f
