uuid,name,description
89aff2d9-be45-4d03-8d01-f884644261e9,Green Box Expansion,"Released November 21, 2016. Icon: A green circle. Upated Icon as of 1.2: A black circle.
"

uuid,edition,version,description,author,releaseDate,column
015a22ce-c732-45a3-9d8b-401e2e821e94,,v1.0,,,0,0
df0f9bd1-b8bd-42ab-ba0c-b366107f976f,,v1.1,,,0,1
8492980b-94bb-4ded-8018-f6340cbc7043,,v1.2,,,0,2
a8a9be8c-e66a-42f5-84f6-1d233575d8d1,,v1.3,,,0,3

uuid,suite,text,draw,pick,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
1d618f7d-37de-4a26-9fa5-482c543067eb,Response,Some real spicy shrimps.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
766ba126-00d1-418a-a24a-8cf31a724448,Response,Starting a shitty podcast.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
db5db8f4-689d-445e-bf51-1c7e42b1fa95,Response,Straight blazin’ 24/7.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
9e97889a-c622-427b-b3c4-ca3eed88912f,Response,Sucking each other’s penises for hours on end.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
bb540df2-406b-4b47-b3a0-d7edc121f905,Response,Sudden and unwanted slam poetry.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
872042c9-5ce2-482b-be55-3e96aa668094,Response,Systems and policies designed to preserve centuries-old power structures.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
000c6c72-9eef-45f3-8368-99da003ff521,Response,Tables.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
8635985c-a21f-4e19-b5f9-ad5adf817618,Response,Taking the form of a falcon.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,
6d3f3c93-c957-4f25-80d0-5171045df276,Response,Tender chunks of all-white-meat chicken.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
7c357305-9d7f-4dbd-8e2c-323535f8758a,Response,"That bitch, Stacy.",0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
336af3d3-539d-47b3-96e4-ea35ae965492,Response,That chicken from Popeyes. ®,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
5337e61d-3a65-41bf-a32e-ba4d3108cc28,Response,The amount of baby carrots I can fit up my ass.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
35873feb-f188-4fe9-80af-e99a6b843f14,Response,"The best, deepest quotes from The Dark Knight.",0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,,
38aff91a-04f9-4db9-a12d-5adb5a5491ab,Response,The body of a 46-year-old man.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
2c28615e-072c-4807-9e4c-e1206ac06e45,Response,The bond between a woman and her horse.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
45bdac99-d927-40ce-bba9-903be51679dc,Response,The Church of Jesus Christ of Latter-Day Saints.,0,0,,,,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
db192dbe-c045-438c-96e8-168d7428feeb,Response,The clown that followed me home from the grocery store.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
8c987bca-474a-4178-8a48-a8e26e3ae837,Response,The fear and hatred in men’s hearts.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
4aeb0f45-efa2-4793-a24f-e7068b019d62,Response,The feeling of going to McDonald’s as a 6-year-old.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
d79483c6-65d2-4991-9395-47839a67d0e6,Response,The flaming wreckage of the International Space Station.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
eca80ac2-49ce-4bd6-9729-c9a941b75b52,Response,The full force of the American military.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
55b45502-90c9-4cd2-81bd-f465b2f62346,Response,The full-blown marginalization of ugly people.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
c8d68ae8-78c9-41a0-a198-3a30b54b6062,Response,The government.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
63169981-042b-4456-8ca7-62c06f60fd61,Response,The graceful path of an autumn leaf as it falls to its earthen cradle.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
c0ad63b6-a079-4ad8-a84d-c0881e0c2387,Response,The hottest MILF in Dallas.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
50e1b11b-eac2-42e8-8a1a-e56815e27137,Response,The Joe Rogan Experience.,0,0,,,,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
f844bb22-ab3e-4a3b-8419-722f96faa19a,Response,The LGBT community.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,
695675af-36c9-4ee9-bcc9-f0b1792f5100,Response,The lived experience of African Americans.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
81d5da7f-c577-4d1e-b5a6-9731cce4587f,Response,The mysterious fog rolling into town.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,
fe30cb92-28b8-4fb3-9bca-63e96a939970,Response,The ol’ penis-in-the-popcorn surprise.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
b3b067ca-ae4c-402c-9cad-a252959f9058,Response,The Rwandan Genocide.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
553aa4c5-a10c-43ba-ab67-0f5e195fa3e4,Response,The secret to truly resilient hair.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
5bddfe05-4dc9-49e2-a451-459727476aca,Response,"The sweet, forbidden meat of the monkey.",0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
71593530-5a00-49f8-b6b2-9c2e7903a116,Response,The white man.,0,0,,,,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
4188862e-052c-4249-b0dc-4b2d7ee3125c,Response,The wind.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
279ae19f-1a3b-422e-b768-b517ac3a037c,Response,Thicc sluts.,0,0,,,,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
cc9c4466-76cd-475e-9b58-61f876f96f6e,Response,Thinking about what eating even is.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
42872bc2-047a-4009-b61e-d933e28ac3d7,Response,Three hours of nonstop penetration.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
949e0c62-a1e3-4898-8673-69404fa48a0a,Response,"Tiny, rancid girl farts.",0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
8eb2d7c2-d7d9-476e-8b7f-3bc8aac9225c,Response,Trees.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
c9c2ac5c-b3ec-43ce-b035-45776d5f4f12,Response,"Trevor, the world’s greatest boyfriend.",0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
b152d6bb-4d28-4da0-872c-5974e16e7932,Response,Turning 32.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
b9b84cbb-b988-4b7f-977e-d510bb4296e0,Response,Twenty bucks.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
349371e3-0c91-4ef9-a118-a1605bed154f,Response,Twenty cheerleaders laughing at your tiny penis.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
183fe62e-6f5c-482c-9276-8e0f8267d1b8,Response,Twisting my cock and balls into a balloon poodle.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
23867429-3d59-4c53-9bc0-2bc9fc26ad06,Response,Two beautiful pig sisters.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
d23bf289-7c41-41df-a87d-048b9f6ab96b,Response,Two shitty kids and a garbage husband.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
09e952cb-4452-4321-821f-60dc72d08711,Response,Waking up inside of a tornado.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
eadb9043-8c01-45c6-8984-69e97e164780,Response,Watching a hot person eat.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
468a712a-8693-483f-92c5-28348d36efe9,Response,Watching you die.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
b2bb3345-50a4-4010-a416-fc14886fdb25,Response,Water.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
5dc5d4f3-1839-4b34-b573-10292d411881,Response,When the big truck goes “Toot! Toot!”,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
3dd44f71-b11c-4714-ab71-245360069166,Response,Who really did 9/11.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
cd3f5aea-fb97-4b8f-8b09-7dea6beacda6,Response,Whomsoever let the dogs out.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
94ae3248-2943-45fb-9d25-3c8e4ded0583,Response,Whooping your ass at Mario Kart.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
42747a0d-89d2-4c08-a5d8-149ac69c1bdb,Response,Working so hard to have muscles and then having them.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
d525a14e-67f1-41af-9c35-765e4c885aa0,Response,You.,0,0,015a22ce-c732-45a3-9d8b-401e2e821e94,df0f9bd1-b8bd-42ab-ba0c-b366107f976f,8492980b-94bb-4ded-8018-f6340cbc7043,a8a9be8c-e66a-42f5-84f6-1d233575d8d1
